789	279.34	88.68	44.36
790	279.72	89.01	44.36
791	280.06	89.34	44.36
792	280.43	89.66	44.36
793	280.76	89.97	44.36
794	281.13	90.28	44.36
795	281.47	90.59	44.36
796	281.84	90.89	44.36
797	282.22	91.19	44.36
798	282.56	91.49	44.36
799	282.93	91.78	44.36
800	283.27	92.08	44.36
801	283.63	92.37	44.36
802	283.97	92.66	44.36
803	284.34	92.95	44.36
804	284.72	93.24	44.36
805	285.06	93.52	44.36
806	285.43	93.8	44.36
807	285.77	94.08	44.36
808	286.12	94.35	44.36
809	286.48	94.62	44.36
810	286.84	94.88	44.36
811	287.22	95.15	44.36
812	287.56	95.41	44.36
813	287.92	95.67	44.36
814	288.26	95.93	44.36
815	288.61	96.19	44.36
816	288.97	96.45	44.36
817	289.33	96.71	44.36
818	289.71	96.97	44.36
819	290.05	97.23	44.36
820	290.4	97.5	44.36
821	290.75	97.77	44.36
822	291.1	98.04	44.36
823	291.46	98.31	44.36
824	291.81	98.59	44.36
825	292.2	98.87	44.36
826	292.54	99.15	44.36
827	292.88	99.44	44.36
828	293.24	99.73	44.36
829	293.58	100.02	44.36
830	293.95	100.32	44.36
831	294.31	100.62	44.36
832	294.7	100.92	44.36
833	295.04	101.24	44.36
834	295.39	101.55	44.36
835	295.76	101.88	44.36
836	296.09	102.21	44.36
837	296.46	102.56	44.36
838	296.83	102.91	44.36
839	297.21	103.28	44.36
840	297.57	103.66	44.36
841	297.91	104.07	44.36
842	298.3	104.49	44.36
843	298.63	104.95	44.37
844	299.01	105.43	44.36
845	299.4	105.96	44.37
846	299.79	106.54	44.37
847	300.18	107.19	44.37
848	300.54	107.92	44.37
849	300.95	108.73	44.37
850	301.32	109.66	44.37
851	301.73	110.7	44.37
852	302.15	111.88	44.37
853	302.55	113.19	44.37
854	302.97	114.63	44.37
855	303.33	116.18	44.37
856	303.74	117.84	44.37
857	304.1	119.57	44.37
858	304.49	121.35	44.37
859	304.89	123.14	44.37
860	305.26	124.9	44.37
861	305.63	126.61	44.37
862	305.96	128.23	44.37
863	306.32	129.72	44.37
864	306.65	131.08	44.37
865	307	132.27	44.37
866	307.37	133.29	44.37
867	307.7	134.13	44.37
868	308.04	134.78	44.37
869	308.34	135.26	44.37
870	308.67	135.55	44.37
871	308.99	135.69	44.37
872	309.31	135.66	44.37
873	309.67	135.49	44.37
874	309.97	135.18	44.37
875	310.31	134.76	44.37
876	310.61	134.24	44.37
877	310.93	133.62	44.37
878	311.26	132.93	44.37
879	311.57	132.17	44.37
880	311.93	131.36	44.37
881	312.24	130.51	44.37
882	312.58	129.62	44.37
883	312.89	128.72	44.37
884	313.21	127.81	44.37
885	313.55	126.9	44.37
886	313.86	126	44.37
887	314.23	125.11	44.37
888	314.55	124.23	44.37
889	314.9	123.39	44.37
890	315.22	122.57	44.37
891	315.55	121.79	44.37
892	315.9	121.04	44.37
893	316.22	120.33	44.37
894	316.6	119.66	44.37
895	316.93	119.04	44.37
896	317.27	118.44	44.37
897	317.6	117.89	44.37
898	317.93	117.38	44.37
899	318.28	116.91	44.37
900	318.61	116.47	44.37
901	318.99	116.08	44.37
902	319.33	115.72	44.37
903	319.67	115.4	44.37
904	320.02	115.13	44.37
905	320.34	114.89	44.37
906	320.7	114.68	44.37
907	321.04	114.51	44.37
908	321.42	114.38	44.37
909	321.76	114.27	44.37
910	322.1	114.2	44.37
911	322.46	114.15	44.37
912	322.79	114.13	44.37
913	323.14	114.14	44.37
914	323.51	114.18	44.37
915	323.88	114.23	44.37
916	324.23	114.31	44.37
917	324.56	114.41	44.37
918	324.93	114.53	44.37
919	325.25	114.67	44.37
920	325.6	114.82	44.37
921	325.97	114.98	44.37
922	326.33	115.16	44.37
923	326.7	115.34	44.37
924	327.02	115.54	44.37
925	327.39	115.75	44.37
926	327.73	115.97	44.37
927	328.07	116.19	44.37
928	328.45	116.43	44.37
929	328.8	116.66	44.37
930	329.17	116.91	44.37
931	329.49	117.15	44.37
932	329.85	117.4	44.37
933	330.19	117.66	44.37
934	330.53	117.91	44.37
935	330.92	118.16	44.37
936	331.25	118.41	44.37
937	331.62	118.66	44.37
938	331.95	118.91	44.37
939	332.31	119.16	44.37
940	332.65	119.41	44.37
941	332.99	119.65	44.37
942	333.38	119.89	44.37
943	333.71	120.14	44.37
944	334.08	120.37	44.37
945	334.4	120.61	44.37
946	334.75	120.83	44.37
947	335.1	121.06	44.37
948	335.43	121.28	44.37
949	335.83	121.49	44.37
950	336.17	121.69	44.37
951	336.53	121.89	44.37
952	336.87	122.09	44.37
953	337.21	122.28	44.37
954	337.57	122.46	44.37
955	337.89	122.65	44.37
956	338.28	122.82	44.37
957	338.62	123	44.37
958	338.97	123.17	44.37
959	339.31	123.33	44.37
960	339.64	123.48	44.37
961	340	123.62	44.37
962	340.33	123.76	44.37
963	340.71	123.88	44.37
964	341.05	124	44.37
965	341.4	124.11	44.37
966	341.74	124.22	44.37
967	342.07	124.32	44.37
968	342.43	124.42	44.37
969	342.75	124.52	44.37
970	343.13	124.61	44.37
971	343.48	124.7	44.37
972	343.81	124.79	44.37
973	344.17	124.88	44.37
974	344.5	124.97	44.37
975	344.85	125.05	44.37
976	345.18	125.13	44.37
977	345.56	125.21	44.37
978	345.91	125.29	44.37
979	346.24	125.37	44.37
980	346.6	125.44	44.37
981	346.92	125.52	44.37
982	347.28	125.59	44.37
983	347.61	125.67	44.37
984	347.98	125.74	44.37
985	348.35	125.81	44.37
986	348.67	125.88	44.37
987	349.03	125.94	44.37
988	349.35	126.01	44.37
989	349.7	126.07	44.37
990	350.05	126.14	44.37
991	350.41	126.2	44.37
992	350.77	126.26	44.37
993	351.09	126.31	44.37
